,Spectra,Host,HostDistance,Contrast,eta,alpha,rho
simu_905,/sps/ztf/data/sedm/redux/20200331/hgspec_target_crr_b_ifu20200331_04_25_30_ZTF20aatpqps.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_12_50_26_ZTF18acnbgrb.fits,6.866236913592892,0.650192773759294,1.2403197309848544,2.248084326786568,-0.1533364900670323
simu_906,/sps/ztf/data/sedm/redux/20200830/hgspec_target_crr_b_ifu20200830_03_35_19_ZTF20abwktfx.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_06_28_18_ZTF20aamuqwn.fits,4.984801085440969,0.36779671210376563,0.6492194560318507,2.0743334841701593,-0.24524613162617037
simu_907,/sps/ztf/data/sedm/redux/20181121/hgspec_target_crr_b_ifu20181121_10_06_35_ZTF18aceynvm.txt,/sps/ztf/data/sedm/redux/20211218/e3d_crr_b_ifu20211218_11_36_05_ZTF20aafrjqw.fits,3.563277959643335,0.8275486484278448,1.437353155969189,3.290589382485023,-0.1533364900670323
simu_908,/sps/ztf/data/sedm/redux/20180905/hgspec_target_crr_b_ifu20180905_07_39_52_ZTF18abshtdj.txt,/sps/ztf/data/sedm/redux/20211216/e3d_crr_b_ifu20211216_08_44_25_ZTF18abwkzuc.fits,5.268086192885631,0.8305139044963921,0.25515260606318163,3.81184191033425,-0.24524613162617037
simu_909,/sps/ztf/data/sedm/redux/20190830/hgspec_target_crr_b_ifu20190830_11_29_16_ZTF19abqmjdq.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_08_39_47_ZTF20aciuakv.fits,7.502132092725784,0.6963253369893244,0.6492194560318507,1.90058264155375,-0.2820099882498256
simu_910,/sps/ztf/data/sedm/redux/20180915/hgspec_target_crr_b_ifu20180915_05_13_13_ZTF18absdjms.txt,/sps/ztf/data/sedm/redux/20220130/e3d_crr_b_ifu20220130_06_43_04_ZTF20aamsjws.fits,9.162949165860178,0.8387276925033841,0.6492194560318507,2.248084326786568,-0.2820099882498256
simu_911,/sps/ztf/data/sedm/redux/20191027/spec_auto_robot_lstep1__crr_b_ifu20191027_04_31_52_ZTF19acgbkzr.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_06_28_18_ZTF20aamuqwn.fits,5.832558543475051,0.2585665505659229,1.831420005937858,1.7268317989373407,-0.22686420331434276
simu_912,/sps/ztf/data/sedm/redux/20210923/spec_auto_robot_lstep1__crr_b_ifu20210923_11_03_45_ZTF21acaqdee.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_12_50_26_ZTF18acnbgrb.fits,7.160743116165598,0.27075536344133483,0.6492194560318507,1.90058264155375,-0.20848227500251515
simu_913,/sps/ztf/data/sedm/redux/20191203/hgspec_target_crr_b_ifu20191203_02_34_21_ZTF19acvijnj.txt,/sps/ztf/data/sedm/redux/20211216/e3d_crr_b_ifu20211216_08_44_25_ZTF18abwkzuc.fits,8.492160881580824,0.351173716560937,0.25515260606318163,3.4643402251014317,-0.2820099882498256
simu_914,/sps/ztf/data/sedm/redux/20180705/hgspec_target_crr_b_ifu20180705_10_04_29_ZTF18abdfydj.txt,/sps/ztf/data/sedm/redux/20211220/e3d_crr_b_ifu20211220_09_32_28_ZTF19accdehb.fits,2.0539153118122324,0.08731947699909463,1.437353155969189,1.5530809563209316,-0.043044920196066594
simu_915,/sps/ztf/data/sedm/redux/20200516/hgspec_target_crr_b_ifu20200516_07_34_53_ZTF20aazgtmp.txt,/sps/ztf/data/sedm/redux/20220129/e3d_crr_b_ifu20220129_08_00_51_ZTF20aamdsjv.fits,4.953033734153372,0.534754107692566,3.4076874058125344,3.116838539868614,-0.09819070513154943
simu_916,/sps/ztf/data/sedm/redux/20181121/hgspec_target_crr_b_ifu20181121_10_06_35_ZTF18aceynvm.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_06_28_18_ZTF20aamuqwn.fits,7.060546047230322,0.4014257457676353,0.6492194560318507,2.421835169402977,-0.3003919165616532
simu_917,/sps/ztf/data/sedm/redux/20191023/hgspec_target_crr_b_ifu20191023_12_28_09_ZTF19acekbyz.txt,/sps/ztf/data/sedm/redux/20211203/e3d_crr_b_ifu20211203_04_31_16_ZTF19abzwtiu.fits,0.9327572616280485,0.5314521416904215,1.6343865809535234,3.4643402251014317,-0.20848227500251515
simu_918,/sps/ztf/data/sedm/redux/20201013/hgspec_target_crr_b_ifu20201013_03_46_43_ZTF20acgzjje.txt,/sps/ztf/data/sedm/redux/20211203/e3d_crr_b_ifu20211203_04_31_16_ZTF19abzwtiu.fits,0.6287583056239999,0.6021272712777773,1.437353155969189,2.9430876972522046,-0.13495456175520468
simu_919,/sps/ztf/data/sedm/redux/20191203/hgspec_target_crr_b_ifu20191203_02_34_21_ZTF19acvijnj.txt,/sps/ztf/data/sedm/redux/20211216/e3d_crr_b_ifu20211216_08_44_25_ZTF18abwkzuc.fits,2.345714376345721,0.9645173127786614,1.831420005937858,2.9430876972522046,-0.1533364900670323
simu_920,/sps/ztf/data/sedm/redux/20191107/hgspec_target_crr_b_ifu20191107_10_39_02_ZTF19aclhnkd.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_06_28_18_ZTF20aamuqwn.fits,8.558954083492267,0.9833370818584445,0.6492194560318507,3.116838539868614,-0.263628059937998
simu_921,/sps/ztf/data/sedm/redux/20180919/hgspec_target_crr_b_ifu20180919_04_15_00_ZTF18abtnlik.txt,/sps/ztf/data/sedm/redux/20211220/e3d_crr_b_ifu20211220_09_32_28_ZTF19accdehb.fits,7.925805830150802,0.8180994740112348,0.6492194560318507,3.116838539868614,-0.22686420331434276
simu_922,/sps/ztf/data/sedm/redux/20180816/hgspec_target_crr_b_ifu20180816_05_05_00_ZTF18abmjvuf.txt,/sps/ztf/data/sedm/redux/20220129/e3d_crr_b_ifu20220129_08_00_51_ZTF20aamdsjv.fits,2.0632848551820437,0.12060839137406332,0.8462528810161853,2.5955860120193863,-0.17171841837885993
simu_923,/sps/ztf/data/sedm/redux/20190711/hgspec_target_crr_b_ifu20190711_10_48_25_ZTF19abfqhis.txt,/sps/ztf/data/sedm/redux/20211203/e3d_crr_b_ifu20211203_04_31_16_ZTF19abzwtiu.fits,6.388311614344832,0.7288609300056854,0.8462528810161853,2.0743334841701593,-0.17171841837885993
simu_924,/sps/ztf/data/sedm/redux/20210923/spec_auto_contsep_lstep1__crr_b_ifu20210923_11_03_45_ZTF21acaqdee.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_12_50_26_ZTF18acnbgrb.fits,3.454510613065868,0.7296073491917632,0.45218603104751615,2.0743334841701593,-0.13495456175520468
simu_925,/sps/ztf/data/sedm/redux/20200415/spec_auto_robot_lstep1__crr_b_ifu20200415_08_48_59_ZTF20aatzhhl.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_08_39_47_ZTF20aciuakv.fits,5.353529190768775,0.6026097368221167,0.25515260606318163,2.9430876972522046,-0.2820099882498256
simu_926,/sps/ztf/data/sedm/redux/20191027/spec_auto_robot_lstep1__crr_b_ifu20191027_04_31_52_ZTF19acgbkzr.txt,/sps/ztf/data/sedm/redux/20211218/e3d_crr_b_ifu20211218_11_36_05_ZTF20aafrjqw.fits,1.3517080556900272,0.5401549256007331,2.4225202808908617,2.421835169402977,-0.09819070513154943
simu_927,/sps/ztf/data/sedm/redux/20180721/hgspec_target_crr_b_ifu20180721_09_32_27_ZTF18abfhaji.txt,/sps/ztf/data/sedm/redux/20211216/e3d_crr_b_ifu20211216_08_44_25_ZTF18abwkzuc.fits,6.886583403766424,0.14262473933771708,2.4225202808908617,2.9430876972522046,-0.061426848507894205
simu_928,/sps/ztf/data/sedm/redux/20200516/hgspec_target_crr_b_ifu20200516_07_34_53_ZTF20aazgtmp.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_12_50_26_ZTF18acnbgrb.fits,6.344534758589333,0.15193396259393172,1.2403197309848544,1.3793301137045224,-0.11657263344337705
simu_929,/sps/ztf/data/sedm/redux/20181107/hgspec_target_crr_b_ifu20181107_11_19_05_ZTF18accngee.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_12_50_26_ZTF18acnbgrb.fits,5.203519077732049,0.39677904971857014,2.225486855906527,1.90058264155375,-0.3555377014971361
simu_930,/sps/ztf/data/sedm/redux/20180721/hgspec_target_crr_b_ifu20180721_04_48_17_ZTF18abgledy.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_08_39_47_ZTF20aciuakv.fits,4.23410403876136,0.12428464284686559,2.6195537058751963,1.7268317989373407,-0.09819070513154943
simu_931,/sps/ztf/data/sedm/redux/20201011/spec_auto_contsep_lstep1__crr_b_ifu20201011_07_27_41_ZTF20acfdmex.txt,/sps/ztf/data/sedm/redux/20211220/e3d_crr_b_ifu20211220_09_32_28_ZTF19accdehb.fits,3.1178691208436864,0.958333612389747,0.6492194560318507,1.5530809563209316,-0.31877384487348087
simu_932,/sps/ztf/data/sedm/redux/20180906/spec_auto_robot_lstep1__crr_b_ifu20180906_08_54_25_ZTF18abktmfz.txt,/sps/ztf/data/sedm/redux/20220129/e3d_crr_b_ifu20220129_08_00_51_ZTF20aamdsjv.fits,2.6167485748632284,0.12377793784075716,0.45218603104751615,2.421835169402977,-0.11657263344337705
simu_933,/sps/ztf/data/sedm/redux/20210923/spec_auto_contsep_lstep1__crr_b_ifu20210923_11_03_45_ZTF21acaqdee.txt,/sps/ztf/data/sedm/redux/20220129/e3d_crr_b_ifu20220129_08_00_51_ZTF20aamdsjv.fits,6.014776924346221,0.5403091808967087,1.6343865809535234,3.4643402251014317,-0.07980877681972182
simu_934,/sps/ztf/data/sedm/redux/20191203/hgspec_target_crr_b_ifu20191203_02_34_21_ZTF19acvijnj.txt,/sps/ztf/data/sedm/redux/20211216/e3d_crr_b_ifu20211216_08_44_25_ZTF18abwkzuc.fits,6.296227702613628,0.08192960974265741,2.225486855906527,3.116838539868614,-0.07980877681972182
simu_935,/sps/ztf/data/sedm/redux/20191107/hgspec_target_crr_b_ifu20191107_10_39_02_ZTF19aclhnkd.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_06_28_18_ZTF20aamuqwn.fits,4.254242349432832,0.9756034712234359,0.45218603104751615,2.9430876972522046,-0.19010034669068754
simu_936,/sps/ztf/data/sedm/redux/20200830/hgspec_target_crr_b_ifu20200830_03_35_19_ZTF20abwktfx.txt,/sps/ztf/data/sedm/redux/20211220/e3d_crr_b_ifu20211220_09_32_28_ZTF19accdehb.fits,9.089693654308634,0.41925018979300993,1.6343865809535234,2.7693368546357955,-0.17171841837885993
simu_937,/sps/ztf/data/sedm/redux/20190316/hgspec_target_crr_b_ifu20190316_09_20_49_ZTF19aalafip.txt,/sps/ztf/data/sedm/redux/20211218/e3d_crr_b_ifu20211218_11_36_05_ZTF20aafrjqw.fits,4.7278674663830875,0.5451501682396181,1.831420005937858,1.7268317989373407,-0.13495456175520468
simu_938,/sps/ztf/data/sedm/redux/20180721/hgspec_target_crr_b_ifu20180721_05_32_10_ZTF18abhpzig.txt,/sps/ztf/data/sedm/redux/20220129/e3d_crr_b_ifu20220129_08_00_51_ZTF20aamdsjv.fits,6.947376817651312,0.8463415889453995,0.8462528810161853,1.7268317989373407,-0.31877384487348087
simu_939,/sps/ztf/data/sedm/redux/20201019/hgspec_target_crr_b_ifu20201019_12_17_43_ZTF20acifwef.txt,/sps/ztf/data/sedm/redux/20211218/e3d_crr_b_ifu20211218_11_36_05_ZTF20aafrjqw.fits,2.383941333892495,0.8085155825566022,1.437353155969189,1.7268317989373407,-0.11657263344337705
simu_940,/sps/ztf/data/sedm/redux/20190316/hgspec_target_crr_b_ifu20190316_10_48_29_ZTF19aamoqxy.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_12_50_26_ZTF18acnbgrb.fits,6.149173315501164,0.021075531018155673,3.013620555843865,1.90058264155375,-0.1533364900670323
simu_941,/sps/ztf/data/sedm/redux/20191023/hgspec_target_crr_b_ifu20191023_12_28_09_ZTF19acekbyz.txt,/sps/ztf/data/sedm/redux/20211216/e3d_crr_b_ifu20211216_08_44_25_ZTF18abwkzuc.fits,9.47319781608325,0.54898638632715,1.0432863060005197,2.0743334841701593,-0.19010034669068754
simu_942,/sps/ztf/data/sedm/redux/20201011/spec_auto_contsep_lstep1__crr_b_ifu20201011_07_27_41_ZTF20acfdmex.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_12_50_26_ZTF18acnbgrb.fits,4.851659154010615,0.057312011861340585,3.2106539808281997,2.5955860120193863,-0.20848227500251515
simu_943,/sps/ztf/data/sedm/redux/20190830/hgspec_target_crr_b_ifu20190830_11_29_16_ZTF19abqmjdq.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_06_28_18_ZTF20aamuqwn.fits,0.9329816035869768,0.27807428788921595,0.45218603104751615,3.9855927529506596,-0.19010034669068754
simu_944,/sps/ztf/data/sedm/redux/20201013/hgspec_target_crr_b_ifu20201013_03_46_43_ZTF20acgzjje.txt,/sps/ztf/data/sedm/redux/20211216/e3d_crr_b_ifu20211216_08_44_25_ZTF18abwkzuc.fits,0.3358136764700259,0.343964422075713,0.25515260606318163,2.7693368546357955,-0.13495456175520468
simu_945,/sps/ztf/data/sedm/redux/20200217/hgspec_target_crr_b_ifu20200217_11_39_59_ZTF20aamifit.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_08_39_47_ZTF20aciuakv.fits,2.7058419628269528,0.9857885762801195,0.6492194560318507,2.248084326786568,-0.07980877681972182
simu_946,/sps/ztf/data/sedm/redux/20201011/spec_auto_contsep_lstep1__crr_b_ifu20201011_07_27_41_ZTF20acfdmex.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_06_28_18_ZTF20aamuqwn.fits,6.994149679436138,0.5625714396630932,1.0432863060005197,1.5530809563209316,-0.1533364900670323
simu_947,/sps/ztf/data/sedm/redux/20201116/hgspec_target_crr_b_ifu20201116_04_49_51_ZTF20acoyfpk.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_06_28_18_ZTF20aamuqwn.fits,7.308534329889357,0.7318566693675946,0.6492194560318507,1.90058264155375,-0.263628059937998
simu_948,/sps/ztf/data/sedm/redux/20200221/spec_auto_robot_lstep1__crr_b_ifu20200221_10_17_04_ZTF20aalxlis.txt,/sps/ztf/data/sedm/redux/20220130/e3d_crr_b_ifu20220130_06_43_04_ZTF20aamsjws.fits,5.604073498232757,0.12924138291776185,0.45218603104751615,2.0743334841701593,-0.22686420331434276
simu_949,/sps/ztf/data/sedm/redux/20180909/hgspec_target_crr_b_ifu20180909_10_57_55_ZTF18abrqedj.txt,/sps/ztf/data/sedm/redux/20220129/e3d_crr_b_ifu20220129_08_00_51_ZTF20aamdsjv.fits,5.43486843398284,0.8226105262933858,2.6195537058751963,2.421835169402977,-0.13495456175520468
simu_950,/sps/ztf/data/sedm/redux/20180713/hgspec_target_crr_b_ifu20180713_08_20_04_ZTF18abdkimx.txt,/sps/ztf/data/sedm/redux/20211220/e3d_crr_b_ifu20211220_09_32_28_ZTF19accdehb.fits,5.195097969812256,0.7666528102734156,3.604720830796869,4.333094438183478,-0.061426848507894205
simu_951,/sps/ztf/data/sedm/redux/20191213/hgspec_target_crr_b_ifu20191213_11_24_12_ZTF19acxphhl.txt,/sps/ztf/data/sedm/redux/20220129/e3d_crr_b_ifu20220129_08_00_51_ZTF20aamdsjv.fits,7.288365286672334,0.24980551253679653,0.45218603104751615,2.0743334841701593,-0.24524613162617037
simu_952,/sps/ztf/data/sedm/redux/20200221/spec_auto_robot_lstep1__crr_b_ifu20200221_10_17_04_ZTF20aalxlis.txt,/sps/ztf/data/sedm/redux/20220129/e3d_crr_b_ifu20220129_08_00_51_ZTF20aamdsjv.fits,0.42789887927198533,0.9179201508224893,0.6492194560318507,1.3793301137045224,-0.1533364900670323
simu_953,/sps/ztf/data/sedm/redux/20181121/hgspec_target_crr_b_ifu20181121_10_06_35_ZTF18aceynvm.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_12_50_26_ZTF18acnbgrb.fits,7.515164092896295,0.6409348279175955,0.45218603104751615,3.6380910677178413,-0.24524613162617037
simu_954,/sps/ztf/data/sedm/redux/20201116/hgspec_target_crr_b_ifu20201116_04_49_51_ZTF20acoyfpk.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_12_50_26_ZTF18acnbgrb.fits,2.116972420058309,0.6368768613173083,2.6195537058751963,3.81184191033425,-0.07980877681972182
simu_955,/sps/ztf/data/sedm/redux/20201222/hgspec_target_crr_b_ifu20201222_02_00_39_ZTF20acynjjo.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_12_50_26_ZTF18acnbgrb.fits,1.3808683456146769,0.32553952443498,0.8462528810161853,1.7268317989373407,-0.19010034669068754
simu_956,/sps/ztf/data/sedm/redux/20200331/hgspec_target_crr_b_ifu20200331_04_25_30_ZTF20aatpqps.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_12_50_26_ZTF18acnbgrb.fits,5.837410387787415,0.9560798942246553,0.6492194560318507,1.5530809563209316,-0.3371557731853085
simu_957,/sps/ztf/data/sedm/redux/20180816/hgspec_target_crr_b_ifu20180816_05_05_00_ZTF18abmjvuf.txt,/sps/ztf/data/sedm/redux/20220128/e3d_crr_b_ifu20220128_05_47_36_ZTF20aarcpql.fits,3.04095372446818,0.827998801558063,1.831420005937858,2.9430876972522046,-0.17171841837885993
simu_958,/sps/ztf/data/sedm/redux/20200221/spec_auto_robot_lstep1__crr_b_ifu20200221_10_17_04_ZTF20aalxlis.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_08_39_47_ZTF20aciuakv.fits,2.235904452963632,0.14073979863493608,1.2403197309848544,2.248084326786568,-0.1533364900670323
simu_959,/sps/ztf/data/sedm/redux/20190730/hgspec_target_crr_b_ifu20190730_10_35_27_ZTF19abhjhes.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_12_50_26_ZTF18acnbgrb.fits,5.1343728967648845,0.937709355293529,1.2403197309848544,2.0743334841701593,-0.19010034669068754
simu_960,/sps/ztf/data/sedm/redux/20200604/hgspec_target_crr_b_ifu20200604_08_02_16_ZTF20abbhyxu.txt,/sps/ztf/data/sedm/redux/20211203/e3d_crr_b_ifu20211203_04_31_16_ZTF19abzwtiu.fits,1.7540431802863687,0.8662267506106313,1.831420005937858,2.248084326786568,-0.11657263344337705
simu_961,/sps/ztf/data/sedm/redux/20200916/hgspec_target_crr_b_ifu20200916_07_18_36_ZTF20abxzrqw.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_08_39_47_ZTF20aciuakv.fits,4.3000484179961225,0.2162798444719643,1.2403197309848544,1.5530809563209316,-0.17171841837885993
simu_962,/sps/ztf/data/sedm/redux/20210923/spec_auto_contsep_lstep1__crr_b_ifu20210923_11_03_45_ZTF21acaqdee.txt,/sps/ztf/data/sedm/redux/20220128/e3d_crr_b_ifu20220128_05_47_36_ZTF20aarcpql.fits,2.3068118702837337,0.9729669903082447,0.6492194560318507,1.90058264155375,-0.263628059937998
simu_963,/sps/ztf/data/sedm/redux/20210923/spec_auto_contsep_lstep1__crr_b_ifu20210923_11_03_45_ZTF21acaqdee.txt,/sps/ztf/data/sedm/redux/20211220/e3d_crr_b_ifu20211220_09_32_28_ZTF19accdehb.fits,8.2645804232963,0.2902616315998687,1.831420005937858,2.7693368546357955,-0.043044920196066594
simu_964,/sps/ztf/data/sedm/redux/20200415/spec_auto_robot_lstep1__crr_b_ifu20200415_08_48_59_ZTF20aatzhhl.txt,/sps/ztf/data/sedm/redux/20211203/e3d_crr_b_ifu20211203_04_31_16_ZTF19abzwtiu.fits,5.179913839338474,0.948586143404873,1.2403197309848544,2.248084326786568,-0.043044920196066594
simu_965,/sps/ztf/data/sedm/redux/20190603/hgspec_target_crr_b_ifu20190603_09_34_09_ZTF19aauxmqj.txt,/sps/ztf/data/sedm/redux/20211220/e3d_crr_b_ifu20211220_09_32_28_ZTF19accdehb.fits,9.447969278965319,0.29860333834077896,0.6492194560318507,2.7693368546357955,-0.3003919165616532
simu_966,/sps/ztf/data/sedm/redux/20200623/hgspec_target_crr_b_ifu20200623_08_55_48_ZTF20abgdtmv.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_12_50_26_ZTF18acnbgrb.fits,4.179910435672248,0.08711336409645787,1.6343865809535234,1.5530809563209316,-0.1533364900670323
simu_967,/sps/ztf/data/sedm/redux/20190918/hgspec_target_crr_b_ifu20190918_03_32_34_ZTF19abxihut.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_12_50_26_ZTF18acnbgrb.fits,8.679599793045337,0.04273865795267919,0.45218603104751615,4.680596123416296,-0.061426848507894205
simu_968,/sps/ztf/data/sedm/redux/20201013/hgspec_target_crr_b_ifu20201013_03_46_43_ZTF20acgzjje.txt,/sps/ztf/data/sedm/redux/20211203/e3d_crr_b_ifu20211203_04_31_16_ZTF19abzwtiu.fits,4.019191647704047,0.7440189872868714,1.2403197309848544,2.0743334841701593,-0.22686420331434276
simu_969,/sps/ztf/data/sedm/redux/20180721/hgspec_target_crr_b_ifu20180721_09_32_27_ZTF18abfhaji.txt,/sps/ztf/data/sedm/redux/20220128/e3d_crr_b_ifu20220128_05_47_36_ZTF20aarcpql.fits,4.230781564285652,0.056776141734657504,0.45218603104751615,1.7268317989373407,-0.24524613162617037
simu_970,/sps/ztf/data/sedm/redux/20200720/hgspec_target_crr_b_ifu20200720_05_37_32_ZTF20abjwuuv.txt,/sps/ztf/data/sedm/redux/20211216/e3d_crr_b_ifu20211216_08_44_25_ZTF18abwkzuc.fits,6.707937446224529,0.31949574565718425,0.6492194560318507,3.116838539868614,-0.22686420331434276
simu_971,/sps/ztf/data/sedm/redux/20200604/hgspec_target_crr_b_ifu20200604_08_02_16_ZTF20abbhyxu.txt,/sps/ztf/data/sedm/redux/20211203/e3d_crr_b_ifu20211203_04_31_16_ZTF19abzwtiu.fits,8.016214830436208,0.5461546337143881,2.225486855906527,3.290589382485023,-0.13495456175520468
simu_972,/sps/ztf/data/sedm/redux/20200423/hgspec_target_crr_b_ifu20200423_09_23_59_ZTF20aavrzha.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_08_39_47_ZTF20aciuakv.fits,6.222464102438139,0.783142620608747,3.2106539808281997,2.421835169402977,-0.07980877681972182
simu_973,/sps/ztf/data/sedm/redux/20180915/hgspec_target_crr_b_ifu20180915_05_13_13_ZTF18absdjms.txt,/sps/ztf/data/sedm/redux/20220130/e3d_crr_b_ifu20220130_06_43_04_ZTF20aamsjws.fits,2.359495834097549,0.7636063939469034,0.25515260606318163,1.90058264155375,-0.024662991884238983
simu_974,/sps/ztf/data/sedm/redux/20201116/hgspec_target_crr_b_ifu20201116_04_49_51_ZTF20acoyfpk.txt,/sps/ztf/data/sedm/redux/20220128/e3d_crr_b_ifu20220128_05_47_36_ZTF20aarcpql.fits,7.480370782900476,0.544618450381251,0.6492194560318507,3.6380910677178413,-0.17171841837885993
simu_975,/sps/ztf/data/sedm/redux/20181121/hgspec_target_crr_b_ifu20181121_10_06_35_ZTF18aceynvm.txt,/sps/ztf/data/sedm/redux/20220129/e3d_crr_b_ifu20220129_08_00_51_ZTF20aamdsjv.fits,1.0130158247248038,0.14696553202253818,0.8462528810161853,1.5530809563209316,-0.13495456175520468
simu_976,/sps/ztf/data/sedm/redux/20200920/hgspec_target_crr_b_ifu20200920_02_58_18_ZTF20abyzbxa.txt,/sps/ztf/data/sedm/redux/20211216/e3d_crr_b_ifu20211216_08_44_25_ZTF18abwkzuc.fits,3.133815471735325,0.8887314030620634,0.25515260606318163,2.0743334841701593,-0.22686420331434276
simu_977,/sps/ztf/data/sedm/redux/20180906/spec_auto_robot_lstep1__crr_b_ifu20180906_08_54_25_ZTF18abktmfz.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_06_28_18_ZTF20aamuqwn.fits,6.771585762576667,0.15503049916016406,0.6492194560318507,2.421835169402977,-0.22686420331434276
simu_978,/sps/ztf/data/sedm/redux/20201013/hgspec_target_crr_b_ifu20201013_03_46_43_ZTF20acgzjje.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_12_50_26_ZTF18acnbgrb.fits,6.544053137904454,0.36441597488843297,1.2403197309848544,2.0743334841701593,-0.043044920196066594
simu_979,/sps/ztf/data/sedm/redux/20191027/spec_auto_robot_lstep1__crr_b_ifu20191027_04_31_52_ZTF19acgbkzr.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_06_28_18_ZTF20aamuqwn.fits,0.19182761989103903,0.5010662157829381,0.8462528810161853,2.421835169402977,-0.24524613162617037
simu_980,/sps/ztf/data/sedm/redux/20200113/hgspec_target_crr_b_ifu20200113_02_08_04_ZTF20aadzwnu.txt,/sps/ztf/data/sedm/redux/20211216/e3d_crr_b_ifu20211216_08_44_25_ZTF18abwkzuc.fits,1.0795265136641765,0.21550269474670555,2.225486855906527,2.421835169402977,-0.19010034669068754
simu_981,/sps/ztf/data/sedm/redux/20180824/hgspec_target_crr_b_ifu20180824_03_28_38_ZTF18abmjvpb.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_08_39_47_ZTF20aciuakv.fits,1.233455385294827,0.1578211516154502,0.6492194560318507,2.0743334841701593,-0.3003919165616532
simu_982,/sps/ztf/data/sedm/redux/20190316/hgspec_target_crr_b_ifu20190316_10_48_29_ZTF19aamoqxy.txt,/sps/ztf/data/sedm/redux/20211203/e3d_crr_b_ifu20211203_04_31_16_ZTF19abzwtiu.fits,0.24317018723189568,0.4856496508053133,1.0432863060005197,1.7268317989373407,-0.24524613162617037
simu_983,/sps/ztf/data/sedm/redux/20190305/hgspec_target_crr_b_ifu20190305_07_11_06_ZTF19aalcwjt.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_08_39_47_ZTF20aciuakv.fits,0.610600377344809,0.13500261788056364,1.2403197309848544,1.90058264155375,-0.17171841837885993
simu_984,/sps/ztf/data/sedm/redux/20190711/hgspec_target_crr_b_ifu20190711_10_48_25_ZTF19abfqhis.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_12_50_26_ZTF18acnbgrb.fits,4.755149955679492,0.368497472265341,3.2106539808281997,2.421835169402977,-0.024662991884238983
simu_985,/sps/ztf/data/sedm/redux/20201012/hgspec_target_crr_b_ifu20201012_10_41_40_ZTF20achdwmq.txt,/sps/ztf/data/sedm/redux/20220129/e3d_crr_b_ifu20220129_08_00_51_ZTF20aamdsjv.fits,6.6497258183484735,0.27243614457152,0.8462528810161853,2.248084326786568,-0.24524613162617037
simu_986,/sps/ztf/data/sedm/redux/20201112/hgspec_target_crr_b_ifu20201112_09_54_06_ZTF20acowpur.txt,/sps/ztf/data/sedm/redux/20211218/e3d_crr_b_ifu20211218_11_36_05_ZTF20aafrjqw.fits,1.6565469854639974,0.8001870258293117,0.25515260606318163,3.81184191033425,-0.3555377014971361
